url1;url2;relation;title1;summary1;title2;summary2;num_common_ne;common_org;common_per;common_loc
https://www.reuters.com/article/us-usa-china-trade/u-s-says-ban-on-chinese-firms-solar-products-will-not-slow-clean-energy-progress-idUSKCN2E01AB;https://www.pv-magazine.com/2021/06/24/first-reactions-to-bidens-us-ban-on-solar-imports-from-chinas-xinjiang-province/;1;U.S. says ban on Chinese firm's solar products will not slow clean energy progress;WASHINGTON (Reuters) -The Biden administration said Thursday it banned U.S. imports of a key solar panel material from Chinese-based Hoshine Silicon Industry Co, but stopped short of imposing a ban on all imports of silica from Xinjiang and said the action would not harm U.S. clean energy goals.;First reactions to Biden’s US ban on solar imports from China’s Xinjiang province;The Biden Administration’s decision to ban solar imports from four Xinjiang-based polysilicon manufacturers has already raised concerns. One analyst warns of a “significant negative impact” across the U.S. solar industry.;9;['Xinjiang Daqo New Energy Co', 'Solar Energy Industries Association', 'Reuters'];['John Smirnow'];['China', 'U S', 'United States', 'Xinjiang', 'Biden']
https://www.nsenergybusiness.com/news/ec-approves-lng-terminal-greece/;https://www.hydrocarbons-technology.com/news/ec-greek-state-aid-lng-terminal/;1;EC approves €166.7m support measure for new LNG terminal in Greece;Greece will build a new LNG terminal in Alexandroupolis, including a Floating Storage Regasification Unit (FSRU).;EC approves $199m in Greek state aid for LNG terminal;The European Commission (EC) has approved a $199m (€166.7m) support measure by Greece to build a new LNG terminal in Alexandroupolis.;9;['EU', 'European Commission', 'Gastrade', 'EC', 'European Structural and Investment Funds'];['Margrethe Vestager'];['Bulgaria', 'Greece', 'Alexandroupolis']
https://www.offshore-energy.biz/yinson-to-do-pre-feed-work-on-totalenergies-fpsos-in-angola-suriname/;https://www.oedigital.com/news/488313-yinson-to-conduct-pre-feed-for-totalenergies-suriname-angola-fpsos;1;Yinson to do pre-FEED work on TotalEnergies’ FPSOs in Angola, Suriname;French oil major TotalEnergies has chosen Malaysian FPSO provider Yinson for preliminary front-end engineering design (pre-FEED) for two FPSO projects to be installed in Block 20/21 in Angola and Block 58 in Suriname.;Yinson to Conduct pre-FEED for TotalEnergies' Suriname, Angola FPSOs;Malaysian FPSO specialist Yinson has been selected by TotalEnergies, to conduct preliminary Front-End Engineering Design (“pre-FEED”) for two FPSOs to be installed in Block 20/21 in Angola and Block 58 in Suriname.;9;['Technip Energies', 'Yinson'];['Flemming Grønnegaard'];['Paramaribo', 'Oslo', 'Suriname', 'South America', 'Luanda', 'Angola']
https://www.offshore-energy.biz/yinson-to-do-pre-feed-work-on-totalenergies-fpsos-in-angola-suriname/;https://www.offshore-technology.com/news/total-yinson-angola-suriname/;1;Yinson to do pre-FEED work on TotalEnergies’ FPSOs in Angola, Suriname;French oil major TotalEnergies has chosen Malaysian FPSO provider Yinson for preliminary front-end engineering design (pre-FEED) for two FPSO projects to be installed in Block 20/21 in Angola and Block 58 in Suriname.;Total awards pre-FEED contracts to Yinson for projects in Angola and Suriname;The two FPSO will be deployed at Block 20/21 offshore Angola, and Block 58 offshore Suriname.;9;['Technip Energies', 'Yinson'];['Flemming Grønnegaard'];['Paramaribo', 'Oslo', 'Suriname', 'South America', 'Luanda', 'Angola']
https://www.oedigital.com/news/488313-yinson-to-conduct-pre-feed-for-totalenergies-suriname-angola-fpsos;https://www.offshore-technology.com/news/total-yinson-angola-suriname/;1;Yinson to Conduct pre-FEED for TotalEnergies' Suriname, Angola FPSOs;Malaysian FPSO specialist Yinson has been selected by TotalEnergies, to conduct preliminary Front-End Engineering Design (“pre-FEED”) for two FPSOs to be installed in Block 20/21 in Angola and Block 58 in Suriname.;Total awards pre-FEED contracts to Yinson for projects in Angola and Suriname;The two FPSO will be deployed at Block 20/21 offshore Angola, and Block 58 offshore Suriname.;9;['Technip Energies', 'Yinson'];['Flemming Grønnegaard'];['Paramaribo', 'Oslo', 'Suriname', 'South America', 'Luanda', 'Angola']
https://www.pv-magazine-australia.com/2021/06/24/rapid-rejection-of-50-billion-renewable-energy-hub-raises-concerns/;https://www.pv-magazine-australia.com/2021/06/21/nationally-sanctioned-23-gw-hydrogen-ammonia-project-gets-tangled-in-the-wetlands/;1;‘Rapid’ rejection of $50 billion renewable energy hub raises concerns;Developers of one of the world’s largest renewable energy projects have vowed to push ahead with plans to build the $50 billion Asian Renewable Energy Hub in Western Australia after the federal government’s decision to reject the project was labelled “perplexing” and “premature”.;Nationally sanctioned 23 GW hydrogen/ammonia project gets tangled in the wetlands;Is there something fishy about Environment Minister Sussan Ley rejecting the Asian Renewable Energy Hub’s development application? The murkiness of the Federal Government’s drive to make Australia an exporter of hydrogen, of any hue, gives rise to concerns.;9;['Asian Renewable Energy Hub', 'Australian National University', 'AREH', 'Vestas'];['Sussan Ley'];['Asia', 'Australia', 'Port Hedland', 'Pilbara']
https://www.nsenergybusiness.com/news/asian-renewable-energy-hub-environmental-ministry-rejected/;https://www.pv-magazine-australia.com/2021/06/21/nationally-sanctioned-23-gw-hydrogen-ammonia-project-gets-tangled-in-the-wetlands/;1;Aus govt rejects revised plan of 26GW Asian Renewable Energy Hub;As per the federal Environmental Minister, the project will have unacceptable impacts on wetlands.;Nationally sanctioned 23 GW hydrogen/ammonia project gets tangled in the wetlands;Is there something fishy about Environment Minister Sussan Ley rejecting the Asian Renewable Energy Hub’s development application? The murkiness of the Federal Government’s drive to make Australia an exporter of hydrogen, of any hue, gives rise to concerns.;9;['Asian Renewable Energy Hub', 'ABC News', 'Vestas', 'Clean Energy Council'];['Sussan Ley'];['Asia', 'Port Hedland', 'Broome', 'Pilbara']
https://www.pv-magazine.com/2021/06/22/the-hydrogen-stream-off-grid-hydrogen-power-solution-based-on-alkaline-fuel-cell-from-israel-first-green-hydrogen-production-in-russia/;https://www.pv-magazine.com/2021/06/21/australias-23-gw-hydrogen-ammonia-project-facing-environmental-issues/;1;The Hydrogen Stream: Off-grid hydrogen power solution based on alkaline fuel cell from Israel, first green hydrogen production in Russia;Israel-based GenCell has unveiled an off-grid hydrogen power solution based on alkaline fuel cell (AFC) technology. Italian energy giant Enel and Russian technology company Rusnano want to set up Russia’s first green-hydrogen production project at a wind farm in the Murmansk region.;Australia’s 23 GW hydrogen/ammonia project facing environmental issues;The murkiness of the federal government’s drive to make Australia an exporter of hydrogen, of any hue, gives rise to concerns.;9;['AREH', 'Nyangumarta', 'Commonwealth', 'Vestas', 'Australian National University', 'Intercontinental Energy'];['Sussan Ley'];['Beach', 'Australia']
https://www.offshore-energy.biz/suncor-restructuring-terra-nova-ownership-to-secure-life-extension-funding/;https://www.nsenergybusiness.com/news/suncor-energy-and-terra-nova-co-owners-reach-agreement-in-principle-on-terra-nova/;1;Suncor restructuring Terra Nova ownership to secure life extension funding;Canadian energy company Suncor and its partners in the Terra Nova FPSO and field are restructuring the project ownership to provide funding for a life extension project with plans to sanction it this fall.;Suncor Energy and Terra Nova co-owners reach agreement in principle on Terra Nova;Suncor’s ownership will increase to 48% from approximately 38%.;9;['Mosbacher', 'Equinor', 'Cenovus', 'Chevron', 'ExxonMobil', 'Government of Newfoundland Labrador', 'Murphy'];['Mark Little'];['Nova']
https://www.offshore-energy.biz/shell-to-bid-for-two-offshore-wind-areas-in-norway/;https://renews.biz/70371/shell-forms-norwegian-offshore-wind-team/;1;Shell to bid for two offshore wind areas in Norway;Dutch oil major Shell has partnered with Norwegian hydropower producers BKK and Lyse to apply for licenses in two areas currently offered by Norwegian government for offshore wind development.;Shell forms Norwegian offshore wind team. Energy major linking up with local companies BKK and Lyse to apply for licences off Norway.;Shell is teaming up with Norwegian renewables companies BKK and Lyse to apply for offshore wind licenses in the Sorlige Nordsjo 2 and Utsira Nord zones off the coast of Norway.;9;['Shell', 'BKK', 'Lyse'];['Hessel de Jong', 'Jannicke Hilland', 'Eimund Nygaard'];['Norway', 'Sea', 'Europe']
https://www.reuters.com/article/us-usa-china-trade/u-s-says-ban-on-chinese-firms-solar-products-will-not-slow-clean-energy-progress-idUSKCN2E01AB;https://pv-magazine-usa.com/2021/06/22/seia-has-a-strong-sense-that-u-s-solar-supply-chains-are-shifting-but-hard-numbers-are-scarce/;1;U.S. says ban on Chinese firm's solar products will not slow clean energy progress;WASHINGTON (Reuters) -The Biden administration said Thursday it banned U.S. imports of a key solar panel material from Chinese-based Hoshine Silicon Industry Co, but stopped short of imposing a ban on all imports of silica from Xinjiang and said the action would not harm U.S. clean energy goals.;SEIA has a ‘strong sense’ that U.S. solar supply chains are shifting, but hard numbers are scarce;The industry’s leading trade group has called for supply chains to shift by the end of June, and pressure grows on the Biden administration to act on allegations of forced labor use.;8;['Solar Energy Industries Association', 'Biden'];['John Smirnow'];['China', 'U S', 'United States', 'Xinjiang', 'Biden']
https://www.offshore-energy.biz/eco-wave-power-joins-two-european-business-accelerators/;https://www.powerengineeringint.com/renewables/marine/eco-wave-power-selected-for-accelerator-projects-in-spain-and-the-uk/;1;Eco Wave Power joins two European business accelerators;Swedish-Israeli wave energy company Eco Wave Power has been selected to join business accelerator programs in two of the most attractive markets for wave energy – the UK and Spain.;Eco Wave Power selected for accelerator projects in Spain and the UK;Israeli company Eco Wave Power has been selected to participate in two European accelerator programmes, developments which the company will leverage to expand its global footprint.;8;['Eco Wave Power'];['Martin Jerch', 'Inna Braverman'];['Valencia', 'Spain', 'UK', 'Barcelona', 'Bilbao']
https://renews.biz/70090/sse-unveils-arklow-bank-2-om-base-proposals/;https://www.nsenergybusiness.com/news/plans-for-operations-and-maintenance-facility-at-arklow-harbour-unveiled/;1;SSE unveils Arklow Bank 2 O&M base proposals. A consultation has opened on the plans for The Old Shipyard site at Arklow Harbour.;SSE Renewables has unveiled plans for an operations and maintenance facility at Arklow Harbour for the 520MW second phase of the Arklow Bank offshore wind farm off Ireland.;Plans for operations and maintenance facility at Arklow Harbour unveiled;The facility will act as the support base for the offshore wind farm over its operational lifetime.;8;['SSE Renewables', 'Wicklow County Council', 'Studio Negri'];['James O’Hara', 'Andre Negri'];['Ireland', 'Dublin-based', 'Arklow Harbour']
https://www.pv-magazine-australia.com/2021/06/18/environment-minister-threatens-shake-up-for-module-manufacturers/;https://www.pv-magazine-australia.com/2021/06/25/act-investigates-solar-pv-stewardship-scheme-as-government-puts-deadline-in-place/;1;Environment minister threatens shake-up for module manufacturers;Solar PV module manufacturers have been put on notice with Environment Minister Sussan Ley warning they need to formulate a recycling strategy as the growing number of decommissioned panels threatens a waste management nightmare.;ACT investigates solar PV stewardship scheme as government puts deadline in place;The federal government’s revelation of a deadline for the solar industry to “step up” and address the growing issue of solar PV module waste or face regulation has coincided with the Australian Capital Territory government announcing plans to investigate recycling options for solar panels.;8;['Clean Energy Council', 'Reclaim PV Recycling', 'National Press Club'];['Sussan Ley'];['Australia', 'Adelaide-based', 'New South Wales', 'Brisbane']
